id,league_id,team_id,season_month,season_year,played,wins,draws,losses,goals_for,goals_against,points,updated_at,country,last_5_games,sequence,win_rate,qualified_for_mundial
3ba2e8a5-784b-4a3e-8a76-5282fbad736c,964f7ec5-ecdc-4294-bfe9-719a6557722a,d0c756fb-f6c0-4e54-a5a2-c8a8dc28d503,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,3W,40.00,f
1a12731e-5972-4b43-b758-356271c964a5,964f7ec5-ecdc-4294-bfe9-719a6557722a,efa70a31-fe7e-49b7-a658-61caf4f58708,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:53.217905+00,Brasil,D,1W,40.00,f
c75117e2-e270-42b0-a9e5-73b2411da67a,964f7ec5-ecdc-4294-bfe9-719a6557722a,6249592a-6a2d-4791-b583-8b5041abec09,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,3W,46.67,f
e585bed3-20b9-4719-880a-319f08d0fe80,964f7ec5-ecdc-4294-bfe9-719a6557722a,fbf3ddec-9ddf-4a27-9e43-2e0d01d69b32,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:53.217905+00,Brasil,D,1D,26.67,f
8c5c12a9-87cd-4528-9af4-dd80112dce04,964f7ec5-ecdc-4294-bfe9-719a6557722a,d00f1b92-011d-4972-9a32-c94623c136b5,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:53.217905+00,Brasil,V,2L,20.00,f
10a4009a-f412-4776-bd28-49f213539f27,964f7ec5-ecdc-4294-bfe9-719a6557722a,c0e6dddf-6f1b-4407-bb9a-51b700bb1982,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1L,33.33,f
4c7f8a7c-1e86-4705-97e8-e95038962a39,964f7ec5-ecdc-4294-bfe9-719a6557722a,77995823-54a2-4b0f-afd5-8751072efc5c,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1W,40.00,f
e2652694-dc7d-4235-831b-f4b7c692a9d5,964f7ec5-ecdc-4294-bfe9-719a6557722a,b8a86c70-bf29-4add-b379-bc5e70d58486,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1D,33.33,f
d488ca32-9d87-4dde-91ca-69993055d59b,964f7ec5-ecdc-4294-bfe9-719a6557722a,f3713807-7266-4ac2-8ce9-3e5e3784e30a,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,1D,53.33,f
d168ce8b-9d5d-4b8e-9e13-15fedd78c05b,964f7ec5-ecdc-4294-bfe9-719a6557722a,55ba714f-612f-4f23-a1c3-fa28f2ef41c8,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:53.217905+00,Brasil,E,1W,53.33,f
7200d764-facc-4707-891d-f6c861811b3f,964f7ec5-ecdc-4294-bfe9-719a6557722a,ac772224-919a-49af-8de2-bd2780c23b10,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1D,13.33,f
2fd3af60-f9df-401e-bd5b-75da98239575,964f7ec5-ecdc-4294-bfe9-719a6557722a,1af63f7e-3bde-447b-bf84-208d93cb1c63,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1D,53.33,f
62c3f8e7-5064-431b-935f-b609f9886413,964f7ec5-ecdc-4294-bfe9-719a6557722a,e199eae0-1bde-42f5-897a-ad4f86e590ad,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,1L,33.33,f
0a048bbb-f8da-4ac2-b2d3-c8aa6c1be304,964f7ec5-ecdc-4294-bfe9-719a6557722a,0a97506d-5a83-4910-b895-8f31ea371212,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:53.217905+00,Brasil,E,1L,40.00,f
3af6f416-8dc7-4f43-a9b1-63ccebe1bb74,964f7ec5-ecdc-4294-bfe9-719a6557722a,0d6fa166-0c2d-49d9-92f6-01946017e35a,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,2W,46.67,f
18bcc742-db5b-48dc-881b-ecd0c8f1d4ac,964f7ec5-ecdc-4294-bfe9-719a6557722a,df4b1896-5a30-42be-af60-8210457a4bec,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,3L,26.67,f
da1d6944-1588-4189-bc4c-ff445ea27be3,964f7ec5-ecdc-4294-bfe9-719a6557722a,13cdd14d-3aad-4c5a-be6b-2fce60ed7945,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:53.217905+00,Brasil,D,1D,26.67,f
4de26d6b-699c-4462-9704-8fa7d4c90399,964f7ec5-ecdc-4294-bfe9-719a6557722a,3c99b973-8fc3-443d-a7ed-e46fad52eaa4,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:53.217905+00,Brasil,D,5L,33.33,f
f02660b4-2351-4760-8cca-3f64e52cab8d,964f7ec5-ecdc-4294-bfe9-719a6557722a,74abeab9-8af1-4ae0-90f6-76d336fbea57,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:53.217905+00,Brasil,E,3W,40.00,f
4093ea7d-f8d7-4cb0-a4a8-599c95632005,964f7ec5-ecdc-4294-bfe9-719a6557722a,c3cbf38b-0028-4ef4-b83a-8da876c240dd,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,1W,40.00,f
aacf762a-838c-4b7e-bf08-3d967353f3cd,964f7ec5-ecdc-4294-bfe9-719a6557722a,efcb05a9-074b-48b6-924b-005f90703182,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1D,46.67,f
de1ff565-38e1-40fe-bbc8-d4fe7bbed975,964f7ec5-ecdc-4294-bfe9-719a6557722a,771466c8-3e7a-4734-b118-f590ae941883,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:53.217905+00,Brasil,E,3L,40.00,f
0fdb60b3-dfd7-4322-b76e-fdb0671fd94c,964f7ec5-ecdc-4294-bfe9-719a6557722a,d9760b03-ea4e-4188-a00f-16399a7a1778,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1W,53.33,f
fa810723-aafc-467c-9b1a-b579b1f433ba,964f7ec5-ecdc-4294-bfe9-719a6557722a,f1ae9e92-f3e6-4612-a88d-ccdd5d54f830,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,3W,46.67,f
08c684b4-ba7e-485e-8ee2-5c0b3c5c0980,964f7ec5-ecdc-4294-bfe9-719a6557722a,8702cb0c-3bd0-4181-988d-43bd447ae838,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1W,53.33,f
a2e3b438-c9db-4a4e-b439-e615ed7c9ff0,964f7ec5-ecdc-4294-bfe9-719a6557722a,296e89c8-1734-4e6c-807a-aea7c2803e5e,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:53.217905+00,Brasil,D,5W,60.00,f
e25bd2ad-22f3-424d-a79a-bf33f49d3bc5,964f7ec5-ecdc-4294-bfe9-719a6557722a,4a15e59c-a634-4382-8f54-4e127e4df031,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:53.217905+00,Brasil,E,2L,46.67,f
53586beb-da26-49d3-9f8f-ef2ba86ead6e,964f7ec5-ecdc-4294-bfe9-719a6557722a,95a3685b-bb19-4170-82b3-100c41d045d7,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,3W,60.00,f
cde8b0de-e350-41df-94e5-714dc554e5fa,964f7ec5-ecdc-4294-bfe9-719a6557722a,aec474eb-19e0-4159-825a-d3370101b081,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1L,40.00,f
cbc19583-073f-494d-ba8f-f19e318a5492,964f7ec5-ecdc-4294-bfe9-719a6557722a,f1e3f6ab-b0d8-4fb1-8b68-fca74117c62e,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:53.217905+00,Brasil,V,1D,46.67,f
d01233dd-542a-4d5e-83e8-fe84811b8d50,964f7ec5-ecdc-4294-bfe9-719a6557722a,87749fde-7a35-461f-820f-f9fd0322f648,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:53.217905+00,Brasil,E,2W,26.67,f
1c4acf5c-7200-40c9-b9e9-4b671d15250d,964f7ec5-ecdc-4294-bfe9-719a6557722a,e6eaa7fd-a26f-42bd-b19a-54208580d28b,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:53.217905+00,Brasil,E,1L,33.33,f
7ae01689-6b14-4ab2-acbb-72705d87f621,964f7ec5-ecdc-4294-bfe9-719a6557722a,b72734fd-b82c-4e72-a529-2362f5661ee8,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:53.217905+00,Brasil,V,1W,46.67,f
d46a1c2f-f7f0-43db-8db7-61816d16e846,964f7ec5-ecdc-4294-bfe9-719a6557722a,46f7030e-1125-4aa1-add0-ddc8e726a2c3,5,2026,4,2,0,2,4,4,6,2026-05-16 01:13:53.217905+00,Brasil,V,1L,53.33,f
abc0e2e7-d4fd-4150-a1ef-90e621dd2a7c,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,65f6f25d-50c3-4f55-9586-38fad043d7fd,5,2026,25,7,7,11,31,40,28,2026-05-16 01:13:43.588814+00,Brasil,DVDVD,1L,33.33,f
093947bb-1dfa-4d3b-8693-5ac94cf9703b,baaeea96-d1e0-4914-9255-8008a3059fb4,0ccdece7-ce65-4ac5-8ffd-e23c5774b942,5,2026,1,0,0,1,1,2,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
2e5f4a12-a1cf-42d0-894b-fa8c0d830923,baaeea96-d1e0-4914-9255-8008a3059fb4,16256a5f-8060-42f5-9cef-a4960cb258c0,5,2026,1,1,0,0,2,1,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
a723e886-4aa7-49ea-8252-65e74b0c7880,baaeea96-d1e0-4914-9255-8008a3059fb4,1eaf6c90-1618-45fa-a293-4508727d19c4,5,2026,1,0,0,1,1,2,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
018a7737-7558-408c-a1e3-a0cae7ea6bca,baaeea96-d1e0-4914-9255-8008a3059fb4,6ea55511-7fd6-4aa4-8ff6-9177efb7d87a,5,2026,1,1,0,0,2,1,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
41a21c95-5bf1-464e-b3c1-08d0401f2622,baaeea96-d1e0-4914-9255-8008a3059fb4,1a42a152-73a1-4555-9f7e-3c9e72a1ebb0,5,2026,1,1,0,0,2,0,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
0c670404-e0af-4e93-8f55-a37156324d97,baaeea96-d1e0-4914-9255-8008a3059fb4,e48c8711-1e85-476c-988c-b56661a4a82d,5,2026,1,1,0,0,1,0,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
dd85ae27-4bea-4681-8423-63eb8be3cf0c,baaeea96-d1e0-4914-9255-8008a3059fb4,100209e1-1054-42e2-9571-432498f11b2b,5,2026,1,1,0,0,2,1,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
c8e0f761-0c2d-46ac-8dc8-7b3bb46a5a86,baaeea96-d1e0-4914-9255-8008a3059fb4,aca5d797-5635-44f6-833f-d263c51941c5,5,2026,1,0,0,1,0,1,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
009d7d07-1401-46d0-bc0a-7206a9193b5c,baaeea96-d1e0-4914-9255-8008a3059fb4,e643bce4-78ea-455d-8246-eda8447ddba6,5,2026,1,0,0,1,1,2,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
80dec0bc-f597-4b09-85f6-0d3d05e98abe,baaeea96-d1e0-4914-9255-8008a3059fb4,e3a21160-6daa-4a77-80fb-1259b7d33ca5,5,2026,0,0,0,0,0,0,0,2026-05-27 15:34:26.134187+00,Espanha,-----,-,0.00,f
93225daa-a49f-4872-a39a-9f172ab74ebd,baaeea96-d1e0-4914-9255-8008a3059fb4,57a32b9d-4cc2-4a98-b94e-0a0019f852ea,5,2026,1,1,0,0,2,1,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
504b8f35-61e6-4e1a-8ae9-79f7694c9d16,baaeea96-d1e0-4914-9255-8008a3059fb4,4554a76d-86d0-4f1c-bb9a-14f215c6d9c4,5,2026,1,1,0,0,1,0,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
932188de-8057-499d-9c9c-6509d3499f2b,baaeea96-d1e0-4914-9255-8008a3059fb4,0c111fef-ccec-48a0-b3d2-2d7ca39c9a3a,5,2026,1,0,0,1,1,2,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
dbab009f-8e2b-4a45-bb3b-c68d91899a1e,baaeea96-d1e0-4914-9255-8008a3059fb4,06c02b73-e948-4139-b22d-bcde22ba1129,5,2026,1,0,0,1,0,1,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
3707bb73-223d-4e1e-803c-dd13516cf079,baaeea96-d1e0-4914-9255-8008a3059fb4,2b8bc530-c6ac-451c-8d46-c940cf3ded86,5,2026,1,0,0,1,0,2,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
29ce4996-fe6e-4f58-9199-f69a9fda6ad9,baaeea96-d1e0-4914-9255-8008a3059fb4,eb944823-cdfb-46b9-95e3-e39bb2c92d97,5,2026,4,0,4,0,0,0,4,2026-05-27 15:34:26.134187+00,Espanha,E,-,0.00,f
64304654-1a59-43f7-a838-a754563346a6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,bbe1ba48-6aab-4392-afac-f74629937390,5,2026,25,10,5,10,30,28,35,2026-05-16 01:13:43.588814+00,Brasil,DVEDD,3L,26.67,f
228b2258-5e97-486a-acff-9a2b9897276a,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,7ad7bdce-336e-4b68-bcd0-18b9e911f919,5,2026,25,5,6,14,28,46,21,2026-05-16 01:13:43.588814+00,Brasil,EDDDD,1W,40.00,f
d9b74732-75f3-4025-aef1-db497dfb2d0d,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,a9771059-dbd0-4c33-8254-3aaf14885c9c,5,2026,25,14,3,8,33,26,45,2026-05-16 01:13:43.588814+00,Brasil,DVVVD,3W,60.00,f
c0daf376-566c-4df5-afa7-f1a429091edc,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,dba149bf-a1f1-43cc-af05-c455da75d115,5,2026,25,13,4,8,33,25,43,2026-05-16 01:13:43.588814+00,Brasil,VVDDE,3W,46.67,f
145ee0f5-ed23-4240-9e1b-a569499f572f,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,33ff8868-a9c5-4d72-9300-3a6dc0608c69,5,2026,27,8,8,11,30,35,32,2026-05-16 01:13:43.588814+00,Brasil,EDEVD,1L,60.00,f
f0921f61-2cb1-4b68-876f-bd697c485d71,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,50c4bd4b-340a-4121-8445-7cc900d7343f,5,2026,26,10,5,11,29,34,35,2026-05-16 01:13:43.588814+00,Brasil,VVDVV,1W,60.00,f
44987c61-52b0-4d96-a340-fa670d3db06b,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,22f56f5e-c665-453e-9a39-3e8443b90780,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:55.578713+00,Brasil,V,1L,40.00,f
5d16f874-f6ef-4872-b87b-45470168607e,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,67034e92-def7-407e-b914-d33f65078fd9,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:55.578713+00,Brasil,V,1L,40.00,f
237c2008-4981-43c4-913a-87ade3568ccd,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,6813515c-9dbe-4199-ab18-d79bbc1373a5,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,1L,20.00,f
c2cf2086-4c8d-492c-bacc-a8e5b55bde01,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,c33d8f52-d465-4541-b507-821be1c73a8b,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:55.578713+00,Brasil,V,2L,33.33,f
8fac576b-84f2-47e7-91b5-820c50e83ba6,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,e9282584-632a-493a-b792-a3bb3989137d,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,1W,53.33,f
47ad9ded-e9ad-4a1c-80e8-1b4da946f4af,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,65e3284e-812e-4f98-8ea3-66632d6120fe,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,3D,33.33,f
329a2145-9e8d-4572-8ff4-3c1332d28532,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,538d8f7a-4207-4035-bdad-a944ec433f83,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,1L,6.67,f
3742e45d-23d3-4956-8020-4c3e5fd3c76c,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,9640ce04-fa37-4a8a-9399-2c9c4ddf8383,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,2D,26.67,f
11d8fb9a-0e8d-4765-bb75-419753575dff,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,5898682f-3f10-470c-b2dd-3139c4a5945c,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,2L,46.67,f
ff0ca9b3-dffa-4e11-b7f7-7ac430b0f002,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,9fb014a9-2259-45a6-afa4-04a301741ab9,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:55.578713+00,Brasil,V,1D,13.33,f
664fcab5-3901-4c33-a439-e34516eb58cc,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,ced75594-8106-4f32-a323-2ec8c283fd7f,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:55.578713+00,Brasil,V,1L,20.00,f
3f858c06-504d-4968-b1b3-7ebb9a4f0a61,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,e1c97321-c2ec-4b1b-8852-6c238147007e,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1D,33.33,f
23280bab-920d-4731-92ef-618e893e4559,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,7770ea99-e76b-4ded-9eb0-c02257472aae,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1L,13.33,f
e321e011-a75f-4d99-a098-2f4faa7292b5,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,2fc248ea-f712-4538-ad21-b60346e6bbe8,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1L,33.33,f
931d2d4a-3720-42a5-94d7-aa77902897af,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,3142975b-2d1d-4dbd-9717-b54ec6881fee,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1L,66.67,f
efe2e4bd-138f-47de-bf3a-c67942209c5a,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,7858c6c7-b652-4b23-bfdb-caef3303bd4e,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,1W,46.67,f
8dd6e0cb-b70d-4da7-b531-ab47eb65f838,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,c75283cd-1c8b-450a-a93c-e4aeda2fdc22,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,3W,53.33,f
e36d55b1-8660-455c-b66e-808eb5481523,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,a1af0205-c082-4f9e-8a8a-ba3dc6acd46a,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,1L,26.67,f
adb4c432-bda2-47e4-97e7-7274b70e9293,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,a7ab8c7e-460c-438c-9958-17392c1c57d3,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1D,40.00,f
3e631815-9c4d-48a1-a3f9-10a2fa49a1d5,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,4a862006-d528-480c-b74b-32c350d3fadd,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1L,53.33,f
9461549b-fcd0-44eb-be71-d365413ff7b6,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,66e84322-a789-400e-861f-66575797eb5f,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1D,46.67,f
1b46b315-4c16-4878-8c08-702a84e8cfce,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,fcf25e9f-d0af-4eb0-9edd-01b4dc729034,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:55.578713+00,Brasil,D,1W,40.00,f
dd2101de-4a41-4626-8854-7be409c843fa,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,71bc5ee3-ea86-458a-9fd5-1678a0a40361,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,2W,40.00,f
f952dbdd-877c-439c-b53a-b909d5c15968,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,3d54656f-24c8-45de-a4cb-601e66884389,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:55.578713+00,Brasil,D,1L,46.67,f
1a423324-e44e-43e5-a7c1-5b4ee6d91e6a,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,7ef65de8-1ee9-4294-aa99-9ab2d218a2dd,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,1D,46.67,f
081f781b-7ed2-4c2f-bb69-8fa042caf5be,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,7c265936-4558-470b-b08c-6322999dd57f,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1D,33.33,f
5bdb0617-5d5b-445e-9d9a-b67c40a4c352,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,f39dc063-d03c-4a00-b6c5-a09421100a94,5,2026,0,0,0,0,0,0,0,2026-05-16 01:13:55.578713+00,Brasil,-----,2D,26.67,f
b8cbdcb3-802b-4e1c-910c-6beab748eb84,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,c36d8d1b-96bf-456f-962e-1ad1b14b22cf,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,1D,33.33,f
8c685cd7-52ce-4100-9ecc-0a738be46bff,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,b70851e0-a45c-4248-b0af-03fb5c2ae665,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,1W,26.67,f
e5cbe823-565f-4718-ab5c-e6614b86581f,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,ca3ec9cc-96eb-4345-9c0e-f8bf7e665e59,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1L,20.00,f
48f6afd3-9079-48b2-81c9-32bcbc6f406c,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,8aeb18df-a14f-4a6c-8c40-a48d0cc605de,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,3D,33.33,f
2ff03179-8d81-47b2-a734-572a55c2833e,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,463568db-2822-4088-9118-10c997ebf7ad,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,2W,20.00,f
a63926a2-c748-40a7-9294-e777b553a0a5,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,c0c01833-ca80-42a7-8bed-26b1e83490d3,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,2L,20.00,f
66061d26-2a03-4136-978a-12db23766947,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,8c23bc1a-01cd-4d6f-ab8c-0498f95e486d,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:55.578713+00,Brasil,D,1W,40.00,f
5eda2239-16c8-4d1f-9a17-6e56bde36208,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,c786b592-5f9f-4834-a778-60a2393ce1d6,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,1L,46.67,f
3c184828-60dd-4e57-924b-da6bef13195b,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,ac6cb076-1f88-4c6a-b87c-ebf024cd0ea2,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,2W,40.00,f
2b592dab-c60e-43a6-957a-7171d21ca33d,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,44ce6b18-76a3-47a2-bf84-2f56f7dd6b09,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:55.578713+00,Brasil,V,1W,46.67,f
6552cb20-4c09-4917-8c17-bb42df8d096f,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,5e40a71c-d508-4f57-9247-b8feec2aeecd,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:55.578713+00,Brasil,E,1W,26.67,f
e9393158-0e8a-4e7f-b416-c1e54344cf73,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,cb74d205-e5b8-4a71-b4f1-1ba50683bc87,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,5W,53.33,f
8e86e7f4-057c-4642-b6af-ef4019e9bdcd,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,b7702fef-3227-49cb-a216-2a75b15e323d,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,2D,46.67,f
262372bc-c194-4857-8dcf-c524d8f3606d,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,79f7f1a5-bd22-43ed-a7af-b5bbe02a679a,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,1L,33.33,f
e35f5029-7bad-4161-a0c1-a036612e1aa5,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,1ba975e7-59cb-47fd-9e51-c51d7a4b3521,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:55.578713+00,Brasil,E,3D,33.33,f
e989373d-80c7-45bd-b4a4-6171934c78a6,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,594630e7-6f47-4f79-a726-6fe450e4ea45,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,1D,40.00,f
ca58f3c0-ccb6-4301-a380-7ace0959f203,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,f5a50f67-ba74-4d9c-8cf7-c6d2fef04972,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:55.578713+00,Brasil,D,2W,53.33,f
4b288a4d-bd66-4dff-9ba9-5df661f3d803,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,dd398985-8443-45c6-a287-98c13d2f8b3c,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:55.578713+00,Brasil,D,1W,33.33,f
1b7ba99c-e509-44ee-88f1-065cede40120,bfb3dd23-0355-4393-a36d-a6fbe4b1859f,83e55f3f-3623-4bd9-8604-5fe7bd4f02cd,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:55.578713+00,Brasil,E,3L,40.00,f
